desc_id;episode;split;desc;wymaga_obiektu;wymaga_scenerii;wymaga_ruchu;complexity
491747477746;LPq0b8YnP5g_000000_000010;test;A woman in a red beanie and coat throws a huge snowball at the camera.;;;;
676093273724;LSLzeVlyYAU_000029_000039;test;A young man lays on a procedure table while a woman applies something to him with a stick.;;;;
148551260571;LTotRp7uWIs_000042_000052;test;People who are very good at putting carpet in for other people.;;;;
289367645465;LYOtGZQa7NM_000036_000046;test;A person wakeboarding in the ocean and along the beach.;;;;
423873302209;L_Ic4sz4u-w_000322_000332;test;A lady is making a pretty flower arrangement and talking.;;;;
3387727544;LaGwOQvYY0s_000179_000189;test;Several people are around a scaffolding that is used for bungee jumping, while one young man is still in the harness.;;;;
956282540826;LaaPuezxneg_000078_000088;test;A golfer at a driving range demonstrating how to use a driver.;;;;
469453777035;LbB936Mhr8M_000002_000012;test;A vehicle is shown trailing another vehicle as they both travel through deep waters.;;;;
36236184381;LbPSxbLnusE_000071_000081;test;A person is demonstrating how to place stone over plaster on a wall.;;;;
830954098081;LcQ3cShXEWE_000011_000021;test;Two children are having a water balloon fight in the yard of a apartment complex.;;;;
222801568497;LdWlQFqqits_000171_000181;test;In a studio a man plays the banjo while reading the notes;;;;
130733133919;Ldtod-UNzgQ_000022_000032;test;Children play some sort of game with a ball that looks sort of like basketball.;;;;
540808574645;LeZT20MukGM_000003_000013;test;Someone has a sewing needle and thread and is making a knot in the thread.;;;;
495828791651;LfJbzm56XJI_000025_000035;test;A kid is eating and is trying to be fed by the parent.;;;;
467259928871;LgHB-PEWODk_000002_000012;test;A man sitting at a table blows out the candles on his birthday cake.;;;;
758715137018;LgZt6EpY4G4_000015_000025;test;A woman is demonstrating how to tie a shoe in slow motion.;;;;
603640805141;Lgtqpb-9rpY_000001_000011;test;A boy in physical fitness attire is holding something as bystanders clap before he runs and throws it with a yell.;;;;
434461929248;LhzSXvr_Yec_000007_000017;test;A baby girl jumps on multiple sand castles while at the beach.;;;;
254180467987;Lj3ch5PRzxs_000113_000123;test;Two young boys play with darts in the front yard of a house with cardboard and then aimlessly throw them up in the air.;;;;
789024499098;LjE79EEmvjo_000025_000035;test;Someone indoors holding a rubix cube and spinning it around;;;;
134523291934;LkEqi8YCvm8_000007_000017;test;Someone is tracing a drawing of a lady by using a brown coloured pen;;;;
114025109473;LkjbmuyqaL8_000083_000093;test;A group of young girls enjoy a game of basketball sans a basketball goal.;;;;
851992664457;LmP6Y6rEptg_000021_000031;test;A man standing shirtless and having his hair shaved into a bucket he's holding.;;;;
336405062640;LtKnLVqr8i8_000217_000227;test;A man is giving a dog a bath outdoors while the dog is chain up.;;;;
392742528948;LuQE44jD60c_000001_000011;test;A sheep is lying on the ground while a person is harvesting wool from the sheep;;;;
379967521562;LvD57lc6WnU_000016_000026;test;Person with knife is cutting up chicken on a cutting board.;;;;
205490010197;Lvg6fb0DXSY_000035_000045;test;Finger points to triangular diagram, pen points to same diagram and to assigned values below.;;;;
243258858649;M-B6nIEF3KM_000111_000121;test;A man sharpens a small knife on a sharpening block, and then feels the edge.;;;;
272684863033;M278Lmciqw0_000078_000088;test;The man is shaking a batter in a bucket that has some kind of food in it.;;;;
877416004301;M29qNwCV8Sk_000069_000079;test;People play a game while a crowd cheer and a man clutches his eye outside.;;;;
936453828158;M2DXKEp_u9U_000023_000033;test;A boy is playing basketball all by himself but he shoots the ball properly.;;;;
347366200186;M2JvulLtG40_000012_000022;test;A man crouched beside a pot in the coal and a collection of pots of vegetables and soup on the table;;;;
685136821999;M2xmSwkoTQE_000136_000146;test;A group of men and woman line dance to music while someone instructs.;;;;
880036419290;M4WxnBb8dww_000000_000010;test;A little girl shows that she can walk while curling her toes for her mother.;;;;
132048002712;M4jq4TZm8R4_000044_000054;test;In barn a man is showing a girl how to take care of a horse hooves.;;;;
533878782900;M5aBsf_IGvc_000067_000077;test;A man plays on a large pinball machine with dazzling lights.;;;;
786733333979;M5ziDlnEe2I_000001_000011;test;At a field a young man is spinning around and throwing a discus.;;;;
723367564022;M8bk7ZWgQP0_000011_000021;test;There is an adult woman who is playing pattycake with a group of young children outside.;;;;
623305766546;MB38Nepx5Gs_000006_000016;test;A person with a big belly sticking there finger in their belly and then slapping it.;;;;
677269708800;MFU49FAFvAU_000310_000320;test;A man laying down while a woman gives his back a massage;;;;
843425005430;MHQSH4QlQoo_000277_000287;test;A man demonstrates how to throw a baseball by swinging his arm.;;;;
279007304734;MN8DHS_tg3A_000025_000035;test;Two young boys break dance on mat on all fours or upright by squatting, kneeling, jumping, kicking, and bouncing.;;;;
482372659470;MR3MIgaHo3A_000018_000028;test;In a field several people are on horses playing polo while an unseen male speaks in the background.;;;;
560743392862;MSzj5Rl1K5c_000020_000030;test;A finger pokes at meat that has come out of a grinder.;;;;
514312136416;MUg_F0sB9T0_000208_000218;test;An woman is rocking the bass drums and dancing.;;;;
714259770669;MVQkQGdk_6k_000044_000054;test;A man has a bike off of the ground replacing the tire.;;;;
251543962320;MVeOJmSOV6w_000102_000112;test;A woman is in a bathroom and is using a piece of cloth to wipe their face all over.;;;;
850942840727;MX1hcxfiltU_000032_000042;test;One guy is fishing on a river with a reel and another with bare hands.;;;;
203823191886;M_5appUfxL8_000014_000024;test;People are waxing someone's leg and laughing as they do it.;;;;
6013617983;MaIBMiNgPcA_000007_000017;test;A man is sitting on a motor vehicle on a snowy street.;;;;
834760798223;MaaKJZ6AvY8_000056_000066;test;An adult plays the guitar while a group of children lined up against the wall play recorders and sing songs;;;;
388180548798;McNooX_wwF0_000072_000082;test;A person is using a wooden spoon to stir a white substance that is being heated in a stainless steel tub.;;;;
608291564445;McuK1MiwbFo_000002_000012;test;A woman describes how to clean around a toilet with a vacuum cleaner.;;;;
211930565448;MdTaasql4ro_000000_000010;test;A baby boy stacks a large lego block unto a tower of blocks and then tries to stand up.;;;;
113605006120;Mf7NHE3AL0k_000004_000014;test;A group of swimmers are racing in a pool and finish at the end of the pool;;;;
373496080752;MgZTNN8jQbo_000013_000023;test;Two men playing scrabble while talking and making up funny words.;;;;
544641712594;MgwfP1yGWxY_000035_000045;test;A boy pushes two girls in a shopping cart and one girl drops her glasses;;;;
235457194237;Ml_6MBVgxX0_000044_000054;test;A person is sitting in a car and controlling the steering wheel.;;;;
339939775246;MqMdaQilEDE_000084_000094;test;A person is sitting at a spinning  circle and forming a pot from clay.;;;;
893578753675;MrI8XlHC4p0_000000_000010;test;a man just shot a bowing arrow and almost hit bullseye;;;;
610577825640;MrbYSJETFbA_000002_000012;test;A boy rides a scooter up a driveway doing various tricks then rides into the street;;;;
41807690456;Mrlqkm6wzW0_000023_000033;test;A young man destroys some kind of sand sculpture as another man records on a phone.;;;;
335534857826;MrzLrekK1Cc_000000_000010;test;In a small bedroom a father and child lay on a bed while the mother films and directs.;;;;
125029487597;Ms2iNKIsaXU_000050_000060;test;A man stands outside a glass enclosure where there is a fire.;;;;
987624153589;MsG96pPLUI8_000012_000022;test;A woman is doing a stretch and the screens says to hold the stretch for 20 seconds.;;;;
218661971306;Mxa3VKMcYbk_000628_000638;test;As a girl plays an arcade game, a man stands behind her and asks her questions.;;;;
254747672131;MyC4XeQrMXA_000186_000196;test;The person is beating their hands on the table to the beat of the music.;;;;
303652659091;N0jrPWhNhwU_000004_000014;test;The two boy are in the park showing their skills on hula hoop dancing.;;;;
795477005685;N1DRDrpALco_000108_000118;test;A person showing how to make a certain kind of food.;;;;
543965471093;N61iKKChLsw_000073_000083;test;Two girls have a pillow fight in a bedroom, one rolling onto the bed.;;;;
457095115289;N6z7pUTrTt0_000000_000010;test;A girl is repeatedly doing handstands against a padded wall.;;;;
432896094279;N75QvpFIO0Y_000040_000050;test;A group of kids consults a man in nature, then follows a path, looking at a GPS, probably.;;;;
50586756368;NAiHI-77OQk_000098_000108;test;A little girl examines her toes using a small flashlight.;;;;
182354484517;NDfVG35vYmw_000005_000015;test;A person is twisting a part of a bottle cap off in order to open the bottle in a swift motion.;;;;
322258616598;NFeh8RMi7H8_000043_000053;test;A group of little girls are doing a dance routine involving tambourines.;;;;
300651311877;NFytp8srWCg_000000_000010;test;A man outdoor in the dark drank a flammable drink and spat it on the fire;;;;
197639136797;NGFT0ydeM-Q_000048_000058;test;A female stands in a bar with a table with three wine glasses on it and she shows how to open a bottle of wine.;;;;
560125059575;NGYCZ0dk7Jo_000144_000154;test;A person is demonstrating how to line up the colored squares on a cube.;;;;
560593621650;NHgNxBPRXZ8_000148_000158;test;A still  shot of three friends dressed in costumes changes to a still shot of the three friends among a group of people in costumes.;;;;
805526156924;NHn-t_VarHg_000000_000010;test;A bunch of people swim in a coordinated fashion in a swimming pool.;;;;
193849172181;NIcGdP4XUkA_000002_000012;test;A helmeted woman and a man move across an expanse of ground in an unseen vehicle.;;;;
663066979247;NJu5gpi6W50_000325_000335;test;A person weaves some fibers on a loom device indoors.;;;;
322667005923;NLRxd6J8NFQ_000020_000030;test;Lots of people are watching the bull show as the guys run for their lives.;;;;
925912494144;NMd_TLbm9d8_000156_000166;test;A man is making a cup of tea in a mug with milk.;;;;
330341036404;NOdqAtCU4oI_000091_000101;test;a man has twisted his fingers to look weird and moves it around.;;;;
79932209542;NOhVk13afn4_000008_000018;test;A toddler slips and almost falls as he grabs onto a pair of handles.;;;;
147096171108;NRC5oMoNHn0_000003_000013;test;A man cuts a pineapple with a knife while explaining how to do it.;;;;
44278251622;NSj051OmAMc_000044_000054;test;A woman is using an electric machine to peel apples.;;;;
663997656123;Nb9tS5UreXk_000154_000164;test;A person holds up a shoe shine mixture then dips into it and rubs on the shoe.;;;;
406118733238;NbZITwhH46E_000079_000089;test;A man is talking to another man and a man is talking to a woman on the sidewalk.;;;;
156447288380;NbqZy7cyzHY_000036_000046;test;A kid sits at a table playing a musical toy by pressing the buttons.;;;;
39805662529;Nbrtd_o2D8g_000078_000088;test;In a house, a man is juggling three balls in the air.;;;;
104822315231;Nc1HmQ5fdqo_000240_000250;test;A little girl is using a mop to clean the outside of a window.;;;;
862811883604;NcmA-Oyvx1A_000078_000088;test;A woman is grooming a dog with nice music playing.;;;;
325536981340;NcuHH57heWE_000008_000018;test;A man gets tackled and drops a football, then two football teams begin a play.;;;;
401920502291;Ne6qcdkaBKA_000002_000012;test;A young man is getting set and then throws a Frisbee across an open field.;;;;
260353677950;NfAvGwYhhSw_000025_000035;test;A man is riding a unicycle with a woman on his shoulders.;;;;
693390163001;NfpBY0Xbfqc_000019_000029;test;In a foreign language, a man describes the work of people planting plants in a garden next to a body of water.;;;;
895849654581;NgH8gAAJ5Oo_000731_000741;test;A man is using a wire brush to clean the rust from a horse shoe;;;;
290668902769;NhGhlKiC-lk_000049_000059;test;A person drives a snowmobile up and down hills through the snow.;;;;
802446466132;NhRqdRjPuiI_000067_000077;test;A woman with the help of another person washes her head in the bathroom above the bathtub.;;;;
779786902798;NjMJsEHTnOE_000048_000058;test;A person demonstrates how to prepare a meal involving fried dough.;;;;
336285327150;Nkwq2Jp2WaA_000110_000120;test;A person is putting a knot with a wool wearing gloves in her hands;;;;
1948947705;Nn7ypmEaad0_000014_000024;test;A woman is walking on dirt and goes in the water with her dog.;;;;
10071428146;NoWK7VwCi2I_000409_000419;test;A handful of people are gathered around a table playing dominoes.;;;;
29757695608;Non2ilAY7_k_001000_001010;test;A person is going through strips of colored and decorated paper.;;;;
